ID,State,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,Recency,Wines,Fruits,Meats,Seafood,Sweets,Premium,Regular,Deals,Website,Catalog,Store,Visits,MC3,MC4,MC5,MC1,MC2,Complaint,Pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,State-California,184835,0,0,50,1,0,0,0,0,0,1,0,0,0,412,227,826,242,412,475,1643,1,4,4,6,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,State-New York,184618,0,0,55,0,1,0,0,0,0,0,0,1,96,1492,218,1748,46,144,0,3648,1,6,9,10,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,State-Texas,184618,0,0,55,0,1,0,0,0,0,0,0,1,96,1492,218,1748,46,144,0,3648,1,6,9,10,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,State-California,184574,0,0,68,0,0,1,0,0,0,1,0,0,72,845,44,1556,83,118,356,2289,1,9,11,11,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,State-Other,184460,0,0,62,0,0,0,1,0,0,0,0,1,80,332,59,225,232,118,177,788,0,9,9,4,5,0,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,State-Illinois,184219,0,0,32,0,1,0,0,0,0,1,0,0,27,949,300,875,98,300,98,2424,1,3,4,10,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,State-New York,184219,0,0,32,0,1,0,0,0,0,1,0,0,27,949,300,875,98,300,98,2424,1,3,4,10,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,State-Illinois,184196,0,1,45,0,0,1,0,0,0,1,0,0,56,470,138,1109,505,68,416,1875,1,8,4,7,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,State-Texas,184169,0,0,38,0,1,0,0,0,0,0,0,1,9,3234,42,882,0,42,0,4199,1,7,6,6,3,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,State-New York,184169,0,0,38,0,1,0,0,0,0,0,0,1,9,3234,42,882,0,42,0,4199,1,7,6,6,3,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,State-California,184117,0,0,64,0,1,0,0,0,0,0,0,1,60,1337,166,1639,129,98,57,3314,1,7,10,6,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,State-Texas,183917,0,0,47,0,0,1,0,0,0,1,0,0,12,1127,48,1604,92,434,173,3132,1,6,7,7,3,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,State-Florida,183891,0,1,46,0,1,0,0,0,0,0,1,0,24,476,83,767,243,186,33,1723,1,4,7,10,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,State-Other,183844,0,0,68,0,0,0,1,0,0,1,0,0,57,1976,68,756,164,68,419,2614,1,4,4,11,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,State-New York,183844,0,0,68,0,0,0,1,0,0,1,0,0,57,1976,68,756,164,68,419,2614,1,4,4,11,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,State-Illinois,183844,0,0,68,0,0,0,1,0,0,1,0,0,57,1976,68,756,164,68,419,2614,1,4,4,11,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,State-Illinois,183837,0,0,72,0,1,0,0,0,0,0,0,1,79,1857,145,261,189,195,243,2403,1,9,10,5,4,0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,State-California,183829,0,0,45,1,0,0,0,0,0,1,0,0,78,1967,353,943,408,353,59,3965,0,4,7,6,1,1,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,State-New York,183829,0,0,45,1,0,0,0,0,0,1,0,0,78,1967,353,943,408,353,59,3965,0,4,7,6,1,1,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,State-California,183790,0,0,72,0,1,0,0,0,0,0,1,0,81,2360,35,915,92,105,35,3472,1,8,10,6,3,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,State-Florida,183715,0,0,58,0,1,0,0,0,0,1,0,0,2,698,18,893,329,77,18,1997,1,2,8,13,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,State-California,183664,1,1,52,1,0,0,0,0,0,0,0,1,57,1901,46,331,61,46,189,2197,3,2,2,12,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,State-Illinois,183528,0,0,28,0,0,1,0,0,0,1,0,0,7,1165,257,1490,294,97,323,2979,1,4,10,8,1,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685,State-Texas,183512,0,0,34,0,1,0,0,0,0,1,0,0,31,2329,134,1835,176,44,222,4296,1,4,7,10,1,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,State-Texas,183443,0,0,48,0,0,0,1,0,0,0,0,1,89,1139,92,1631,121,123,185,2922,1,6,10,5,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,State-Other,183273,1,2,50,0,0,1,0,0,0,1,0,0,98,953,196,1431,35,224,224,2615,10,4,6,9,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,State-California,183257,0,0,25,0,0,1,0,0,0,0,0,0,56,1180,59,1299,84,236,147,2710,1,5,10,12,6,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,State-Other,183151,0,0,60,0,0,0,1,0,0,0,1,0,93,896,62,220,264,163,40,1566,1,5,9,4,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,State-Illinois,183151,0,0,48,0,1,0,0,0,0,0,1,0,80,2132,324,1855,302,93,463,4242,1,5,7,10,2,1,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,State-Other,183145,0,0,46,0,0,0,1,0,0,1,0,0,14,1712,77,1610,86,302,251,3535,1,5,9,11,2,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,State-Texas,183033,1,0,34,0,0,0,1,0,0,1,0,0,82,1790,218,950,522,328,73,3736,1,11,4,10,5,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,State-Texas,183003,0,0,55,0,0,0,1,0,0,1,0,0,18,1887,134,1257,88,55,269,3153,1,7,6,8,3,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,State-Illinois,182800,0,0,74,0,0,1,0,0,0,0,0,1,23,2221,49,254,130,150,99,2704,1,7,6,12,3,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,State-New York,182800,0,0,74,0,0,1,0,0,0,0,0,1,23,2221,49,254,130,150,99,2704,1,7,6,12,3,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,State-Texas,182733,0,0,36,0,0,1,0,0,0,0,0,1,28,1573,110,928,144,84,84,2754,1,8,4,7,4,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,State-New York,182716,0,0,76,0,0,1,0,0,0,0,0,1,8,1339,327,504,33,327,49,2481,1,6,8,13,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,State-New York,182657,0,0,74,0,0,0,1,0,0,1,0,0,71,2135,371,1485,544,232,278,4488,1,7,5,10,4,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,State-Texas,182623,0,0,68,1,0,0,0,0,0,1,0,0,58,451,75,451,380,338,382,1313,1,2,9,4,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,State-Texas,182584,0,0,46,0,1,0,0,0,0,0,1,0,26,2379,150,228,64,201,150,2872,1,3,4,8,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,State-Florida,182582,0,0,43,1,0,0,0,0,0,1,0,0,54,1128,265,1216,345,88,533,2509,1,4,9,7,1,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,State-Illinois,182576,0,0,61,0,0,0,1,0,0,0,1,0,66,2666,122,984,371,40,40,4143,1,2,4,12,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,State-Other,182571,0,0,58,0,0,0,0,1,0,0,0,1,28,1904,69,1234,137,210,175,3379,0,6,5,13,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,State-Illinois,182504,0,0,60,0,1,0,0,0,0,0,0,0,2,801,111,953,296,77,119,2119,1,3,6,7,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,State-Illinois,182497,0,0,40,0,1,0,0,0,0,1,0,0,32,1719,285,1268,478,46,449,3347,1,2,7,9,4,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,State-New York,182460,0,0,70,1,0,0,0,0,0,1,0,0,78,564,104,1268,115,71,33,2089,1,5,3,6,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,State-New York,182427,0,0,54,0,0,0,1,0,0,1,0,0,35,1067,325,1127,230,237,237,2749,1,3,5,12,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,State-New York,182384,0,0,65,0,0,0,1,0,0,0,1,0,55,2178,113,956,398,266,421,3491,1,3,10,13,1,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,State-Texas,182347,0,0,63,0,1,0,0,0,0,0,0,0,38,1231,120,1871,447,295,140,3824,1,7,7,10,3,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,State-California,182347,0,0,63,0,1,0,0,0,0,0,0,0,38,1231,120,1871,447,295,140,3824,1,7,7,10,3,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,State-Florida,182333,0,0,34,0,1,0,0,0,0,0,0,1,60,2903,0,795,102,197,38,3960,1,4,3,10,2,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,State-Florida,182332,0,0,59,0,0,1,0,0,0,1,0,0,89,1838,131,2144,113,175,42,4358,1,5,3,12,2,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,State-Florida,182326,0,0,43,0,0,0,1,0,0,0,0,0,30,2077,314,1670,352,179,405,4188,1,5,10,6,2,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,State-Texas,182224,0,0,56,0,1,0,0,0,0,1,0,0,83,680,58,798,306,69,89,1822,1,6,9,5,3,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,State-California,182170,0,0,42,0,1,0,0,0,0,0,0,1,13,2268,206,1443,109,122,82,4066,1,5,6,7,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,State-Illinois,182122,0,0,58,0,0,0,1,0,0,0,0,0,89,1628,49,776,335,55,222,2621,1,3,9,13,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,State-Florida,182072,0,0,50,0,0,0,1,0,0,0,0,1,67,1972,122,1520,373,204,286,3904,1,3,2,13,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,State-Florida,182032,0,0,72,0,0,0,0,1,0,0,0,1,54,737,430,837,331,277,126,2485,0,4,6,7,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185,State-California,182032,0,0,72,0,0,0,0,1,0,0,0,1,54,737,430,837,331,277,126,2485,0,4,6,7,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,State-Texas,182025,0,0,37,1,0,0,0,0,0,1,0,0,76,593,217,1345,107,155,217,2199,1,3,2,6,1,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,State-New York,182017,0,0,63,0,1,0,0,0,0,0,0,1,58,408,51,990,67,51,51,1516,1,5,4,7,2,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627,State-California,182014,0,0,59,0,0,1,0,0,0,1,0,0,48,2175,82,588,78,362,69,3216,1,3,6,12,6,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,State-Illinois,181975,0,1,58,1,0,0,0,0,0,0,0,0,2,2182,169,408,400,306,60,3405,1,6,3,4,7,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,State-Illinois,181929,1,0,44,0,1,0,0,0,0,0,1,0,60,3300,122,617,109,0,411,3737,2,4,4,10,6,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,State-New York,181843,0,0,60,0,1,0,0,0,0,0,1,0,13,1731,191,1193,76,153,307,3037,1,5,9,12,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,State-New York,181795,0,0,68,0,1,0,0,0,0,1,0,0,74,720,293,1540,60,262,196,2680,1,4,11,7,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,State-Texas,181741,0,0,40,0,0,1,0,0,0,1,0,0,75,554,340,2090,129,298,84,3326,0,6,6,7,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,State-Florida,181702,0,0,40,1,0,0,0,0,0,1,0,0,98,1252,111,1721,62,69,416,2800,1,7,7,12,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,State-New York,181698,0,0,71,0,1,0,0,0,0,0,1,0,4,398,62,1156,247,274,105,2033,1,3,8,13,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,State-Other,181698,0,0,37,0,0,1,0,0,0,0,0,0,1,1577,100,256,67,356,100,2255,1,8,2,5,5,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,State-New York,181657,0,0,51,0,0,1,0,0,0,1,0,0,69,810,89,945,351,133,111,2218,1,3,4,8,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,State-Texas,181574,0,0,73,0,0,0,1,0,0,0,0,1,89,2787,0,1035,102,78,0,4002,1,4,5,8,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,State-Florida,181380,0,0,53,1,0,0,0,0,0,0,1,0,51,1652,152,1536,499,152,230,3760,1,4,2,10,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,State-California,181361,0,0,33,1,0,0,0,0,0,1,0,0,18,363,51,945,60,145,169,1395,1,3,10,13,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,State-Other,181361,0,0,33,1,0,0,0,0,0,1,0,0,18,363,51,945,60,145,169,1395,1,3,10,13,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,State-Texas,181320,0,0,62,0,1,0,0,0,0,1,0,0,61,408,74,1099,132,230,127,1815,1,4,3,10,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,State-New York,181300,0,1,57,0,1,0,0,0,0,0,0,1,17,2239,27,323,71,27,80,2607,3,10,3,5,5,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,State-Texas,181246,0,0,56,0,0,1,0,0,0,1,0,0,87,888,424,1198,136,348,83,2911,1,4,5,7,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,State-Texas,181217,0,0,31,0,0,1,0,0,0,1,0,0,77,1100,156,723,326,89,187,2207,1,3,7,11,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664,State-Florida,181217,0,0,31,0,0,1,0,0,0,1,0,0,77,1100,156,723,326,89,187,2207,1,3,7,11,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,State-New York,181205,0,0,50,0,0,0,1,0,0,1,0,0,43,1616,165,2073,216,123,290,3903,1,5,6,7,2,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,State-California,181169,0,0,45,0,0,1,0,0,0,0,1,0,47,2875,45,1368,179,136,60,4542,1,5,7,9,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,State-Texas,181168,0,0,55,0,1,0,0,0,0,1,0,0,84,915,0,1321,328,49,49,2565,1,6,4,7,3,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,State-Illinois,181051,0,0,55,0,1,0,0,0,0,0,0,1,43,2551,65,556,85,65,31,3290,1,5,5,12,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,State-Florida,181044,0,0,73,0,1,0,0,0,0,0,0,0,0,1005,58,1195,163,219,58,2582,1,5,6,10,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,State-Texas,180995,0,1,62,0,0,0,0,1,0,0,0,1,83,1922,63,914,163,125,125,3061,1,8,9,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,State-Illinois,180982,1,1,61,0,0,1,0,0,0,1,0,0,48,1129,306,896,232,49,49,2563,3,11,5,11,5,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,State-Florida,180952,0,0,51,0,1,0,0,0,0,1,0,0,20,1739,398,1540,92,60,98,3731,1,8,5,11,8,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,State-New York,180950,0,0,59,0,1,0,0,0,0,0,1,0,44,1174,329,250,490,329,141,2430,1,6,7,9,2,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,State-New York,180910,0,0,34,0,0,1,0,0,0,0,0,0,71,358,179,825,150,87,92,1507,1,3,3,8,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,State-California,180872,0,0,69,0,0,1,0,0,0,1,0,0,60,1080,161,1268,210,27,242,2505,1,4,4,10,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,State-New York,180812,0,0,67,0,0,0,1,0,0,1,0,0,95,1721,49,1119,470,320,74,3605,1,4,8,5,2,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,State-Texas,180763,0,0,70,0,1,0,0,0,0,1,0,0,17,1509,376,242,430,94,517,2133,1,5,11,6,3,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,State-Illinois,180739,0,0,62,0,1,0,0,0,0,0,1,0,92,1509,206,1648,87,0,206,3244,1,3,11,9,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,State-Other,180695,0,0,57,0,0,1,0,0,0,1,0,0,85,1247,289,2203,432,83,40,4214,1,5,8,5,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,State-New York,180685,0,0,26,0,0,0,1,0,0,1,0,0,55,540,101,1353,76,58,121,2006,1,6,4,10,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,State-Illinois,180617,0,0,25,0,0,1,0,0,0,0,0,0,42,1331,114,1414,161,123,72,3072,1,4,6,8,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,State-Illinois,180589,0,0,76,0,1,0,0,0,0,1,0,0,25,1136,208,1165,542,90,58,3083,1,5,10,5,1,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,State-California,180573,0,0,49,0,0,0,1,0,0,0,1,0,85,1858,309,964,134,206,34,3438,1,4,6,13,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2887,State-Illinois,180573,0,0,49,0,0,0,1,0,0,0,1,0,85,1858,309,964,134,206,34,3438,1,4,6,13,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,State-Florida,180427,0,1,45,0,1,0,0,0,0,0,0,1,56,2578,159,1007,155,159,58,4000,1,11,8,8,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,State-Florida,180398,0,0,54,0,1,0,0,0,0,1,0,0,92,767,114,2100,464,79,58,3467,1,5,8,12,3,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,State-Texas,180395,0,0,65,0,1,0,0,0,0,1,0,0,62,999,56,1584,180,171,108,2881,1,6,5,12,2,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724,State-Florida,180360,0,0,71,0,1,0,0,0,0,0,0,1,56,3351,193,1019,251,97,97,4814,2,4,4,5,2,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,State-Texas,180336,0,0,50,0,1,0,0,0,0,0,0,1,12,469,43,1024,359,319,148,2065,1,2,9,13,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,State-Texas,180317,0,0,65,0,0,1,0,0,0,1,0,0,64,1203,25,869,335,204,128,2508,1,3,4,10,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,State-Texas,180184,0,0,76,0,1,0,0,0,0,0,1,0,19,2326,301,1506,56,85,0,4274,1,6,3,10,3,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,State-California,180144,0,0,45,0,0,0,1,0,0,1,0,0,47,539,297,1000,562,432,243,2587,1,3,7,8,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647,State-Illinois,180141,0,0,34,0,1,0,0,0,0,0,1,0,20,2661,229,1513,117,90,90,4520,1,7,4,10,6,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,State-Texas,180134,1,0,48,0,1,0,0,0,0,1,0,0,40,2738,36,611,234,0,180,3439,2,5,3,6,6,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,State-California,180134,1,0,48,0,1,0,0,0,0,1,0,0,11,2171,58,634,117,58,58,2981,1,2,7,11,5,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,State-Texas,180134,0,0,26,0,0,0,1,0,0,1,0,0,40,2738,36,611,234,0,180,3439,2,5,3,6,6,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,State-California,180124,0,0,57,0,1,0,0,0,0,1,0,0,47,1086,189,895,461,189,542,2277,1,3,7,8,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,State-Illinois,180124,0,0,57,0,1,0,0,0,0,1,0,0,47,1086,189,895,461,189,542,2277,1,3,7,8,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,State-Texas,180067,0,0,66,0,1,0,0,0,0,1,0,0,82,1167,38,1828,61,389,115,3369,1,4,6,6,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,State-Illinois,180011,0,1,40,0,1,0,0,0,0,1,0,0,3,947,171,1206,184,400,229,2680,2,8,6,5,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,State-Texas,179946,0,0,54,0,0,0,0,1,0,1,0,0,19,889,412,1272,374,317,63,3201,1,5,11,5,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,State-California,179941,0,0,44,0,0,1,0,0,0,1,0,0,72,277,369,599,511,68,392,1432,1,2,4,9,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,State-Other,179930,0,0,48,0,1,0,0,0,0,0,0,1,72,1783,194,1666,151,115,38,3870,1,3,5,8,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,State-California,179908,0,0,38,0,1,0,0,0,0,1,0,0,30,1254,290,1713,65,417,250,3490,1,5,6,7,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,State-Illinois,179865,0,1,66,1,0,0,0,0,0,1,0,0,12,160,223,626,417,273,86,1613,1,5,10,5,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,State-New York,179823,0,1,61,0,1,0,0,0,0,1,0,0,6,1881,164,856,257,164,97,3226,1,6,9,7,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,State-Illinois,179803,0,1,62,1,0,0,0,0,0,1,0,0,54,1293,18,487,47,36,74,1807,1,4,3,5,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
